company_id,date,bankruptcy_score
1000027,202409,3
1000027,202410,4
1000027,202411,2
1000027,202412,6
1000027,202501,6
1000027,202502,10
1000027,202503,4
1000027,202504,7
1000027,202505,8
1000027,202506,2
1000027,202507,1
1000027,202508,7
1000027,202509,8
1000027,202510,10
1000028,202101,9
1000028,202102,3
1000028,202103,3
1000028,202104,10
1000028,202105,5
1000028,202106,1
1000028,202107,4
1000028,202108,5
1000028,202109,8
1000028,202110,9
1000028,202111,9
1000028,202112,10
1000028,202201,6
1000028,202202,5
1000028,202203,8
1000028,202204,3
1000028,202205,9
1000028,202206,10
1000028,202207,9
1000028,202208,2
1000028,202209,9
1000028,202210,10
1000028,202211,3
1000028,202212,2
1000028,202301,3
1000028,202302,9
1000028,202303,10
1000028,202304,6
1000028,202305,1
1000028,202306,3
1000028,202307,6
1000028,202308,3
1000028,202309,6
1000028,202310,6
1000028,202311,9
1000028,202312,4
1000028,202401,6
1000028,202402,8
1000028,202403,6
1000028,202404,6
1000028,202405,1
1000028,202406,9
1000028,202407,8
1000028,202408,10
1000028,202409,7
1000028,202410,4
1000028,202411,1
1000028,202412,5
1000028,202501,10
1000028,202502,9
1000028,202503,7
1000028,202504,10
1000028,202505,9
1000028,202506,7
1000028,202507,9
1000028,202508,10
1000028,202509,7
1000028,202510,1
1000029,202101,4
1000029,202102,8
1000029,202103,10
1000029,202104,2
1000029,202105,10
1000029,202106,7
1000029,202107,4
1000029,202108,10
1000029,202109,8
1000029,202110,4
1000029,202111,8
1000029,202112,9
1000029,202201,5
1000029,202202,7
1000029,202203,4
1000029,202204,7
1000029,202205,6
1000029,202206,9
1000029,202207,9
1000029,202208,6
1000029,202209,7
1000029,202210,2
1000029,202211,10
1000029,202212,7
1000029,202301,7
1000029,202302,8
1000029,202303,5
1000029,202304,6
1000029,202305,8
1000029,202306,9
1000029,202307,10
1000029,202308,1
1000029,202309,9
1000029,202310,2
1000029,202311,5
1000029,202312,9
1000029,202401,10
1000029,202402,10
1000029,202403,9
1000029,202404,9
1000029,202405,8
1000029,202406,1
1000029,202407,9
1000029,202408,9
1000029,202409,10
1000029,202410,7
1000029,202411,9
1000029,202412,9
1000029,202501,9
1000029,202502,10
1000029,202503,3
1000029,202504,5
1000029,202505,4
1000029,202506,10
1000029,202507,5
1000029,202508,10
1000029,202509,6
1000029,202510,10
1000030,202101,10
1000030,202102,5
1000030,202103,3
1000030,202104,5
1000030,202105,9
1000030,202106,5
1000030,202107,4
1000030,202108,2
1000030,202109,10
1000030,202110,10
1000030,202111,5
1000030,202112,4
1000030,202201,9
1000030,202202,1
1000030,202203,3
1000030,202204,4
1000030,202205,9
1000030,202206,8
1000030,202207,7
1000030,202208,9
1000030,202209,1
1000030,202210,5
1000030,202211,10
1000030,202212,2
1000030,202301,10
1000030,202302,5
1000030,202303,8
1000030,202304,9
1000030,202305,8
1000030,202306,5
1000030,202307,7
1000030,202308,6
1000030,202309,10
1000030,202310,10
1000030,202311,3
1000030,202312,6
1000030,202401,10
1000030,202402,3
1000030,202403,9
1000030,202404,10
1000030,202405,8
1000030,202406,5
1000030,202407,10
1000030,202408,9
1000030,202409,5
1000030,202410,3
1000030,202411,10
1000030,202412,7
1000030,202501,10
1000030,202502,10
1000030,202503,2
1000030,202504,9
1000030,202505,3
1000030,202506,8
1000030,202507,9
1000030,202508,8
1000030,202509,9
1000030,202510,3
1000031,202101,1
1000031,202102,10
1000031,202103,2
1000031,202104,4
1000031,202105,6
1000031,202106,7
1000031,202107,9
1000031,202108,2
1000031,202109,6
1000031,202110,10
1000031,202111,4
1000031,202112,6
1000031,202201,3
1000031,202202,8
1000031,202203,2
1000031,202204,9
1000031,202205,6
1000031,202206,10
1000031,202207,1
1000031,202208,7
1000031,202209,2
1000031,202210,7
1000031,202211,6
1000031,202212,10
1000031,202301,8
1000031,202302,5
1000031,202303,3
1000031,202304,9
1000031,202305,10
1000031,202306,3
1000031,202307,3
1000031,202308,4
1000031,202309,5
1000031,202310,2
1000031,202311,9
1000031,202312,8
1000031,202401,9
1000031,202402,9
1000031,202403,8
1000031,202404,7
1000031,202405,9
1000031,202406,3
1000031,202407,1
1000031,202408,6
1000031,202409,8
1000031,202410,4
1000031,202411,4
1000031,202412,2
1000031,202501,5
1000031,202502,2
1000031,202503,10
1000031,202504,2
1000031,202505,7
1000031,202506,5
1000031,202507,1
1000031,202508,3
1000031,202509,4
1000031,202510,3
1000032,202101,1
1000032,202102,10
1000032,202103,8
1000032,202104,8
1000032,202105,9
1000032,202106,1
1000032,202107,2
1000032,202108,3
1000032,202109,10
1000032,202110,4
1000032,202111,5
1000032,202112,10
1000032,202201,2
1000032,202202,7
1000032,202203,9
1000032,202204,9
1000032,202205,10
1000032,202206,10
1000032,202207,5
1000032,202208,2
1000032,202209,5
1000032,202210,1
1000032,202211,6
1000032,202212,5
1000032,202301,8
1000032,202302,10
1000032,202303,3
1000032,202304,8
1000032,202305,9
1000032,202306,3
1000032,202307,2
1000032,202308,9
1000032,202309,7
1000032,202310,7
1000032,202311,10
1000032,202312,9
1000032,202401,6
1000032,202402,4
1000032,202403,6
1000032,202404,2
1000032,202405,3
1000032,202406,7
1000032,202407,7
1000032,202408,10
1000032,202409,8
1000032,202410,1
1000032,202411,5
1000032,202412,9
1000032,202501,3
1000032,202502,9
1000032,202503,4
1000032,202504,6
1000032,202505,4
1000032,202506,2
1000032,202507,1
1000032,202508,4
1000032,202509,7
1000032,202510,1
1000033,202101,2
1000033,202102,5
1000033,202103,9
1000033,202104,1
1000033,202105,5
1000033,202106,1
1000033,202107,10
1000033,202108,3
1000033,202109,10
1000033,202110,8
1000033,202111,10
1000033,202112,1
1000033,202201,9
1000033,202202,10
1000033,202203,9
1000033,202204,10
1000033,202205,5
1000033,202206,10
1000033,202207,9
1000033,202208,4
1000033,202209,3
1000033,202210,5
1000033,202211,10
1000033,202212,5
1000033,202301,7
1000033,202302,2
1000033,202303,4
1000033,202304,7
1000033,202305,3
1000033,202306,8
1000033,202307,10
1000033,202308,10
1000033,202309,10
1000033,202310,1
1000033,202311,8
1000033,202312,1
1000033,202401,4
1000033,202402,1
1000033,202403,5
1000033,202404,3
1000033,202405,10
1000033,202406,10
1000033,202407,5
1000033,202408,2
1000033,202409,4
1000033,202410,3
1000033,202411,3
1000033,202412,1
1000033,202501,10
1000033,202502,2
1000033,202503,1
1000033,202504,7
1000033,202505,9
1000033,202506,5
1000033,202507,5
1000033,202508,9
1000033,202509,9
1000033,202510,4
1000034,202101,4
1000034,202102,6
1000034,202103,7
1000034,202104,10
1000034,202105,3
1000034,202106,2
1000034,202107,8
1000034,202108,4
1000034,202109,2
1000034,202110,9
1000034,202111,9
1000034,202112,10
1000034,202201,2
1000034,202202,10
1000034,202203,1
1000034,202204,9
1000034,202205,10
1000034,202206,10
1000034,202207,8
1000034,202208,10
1000034,202209,9
1000034,202210,10
1000034,202211,7
1000034,202212,1
1000034,202301,7
1000034,202302,9
1000034,202303,7
1000034,202304,8
1000034,202305,9
1000034,202306,3
1000034,202307,1
1000034,202308,8
1000034,202309,5
1000034,202310,2
1000034,202311,10
1000034,202312,10
1000034,202401,3
1000034,202402,7
1000034,202403,7
1000034,202404,10
1000034,202405,2
1000034,202406,10
1000034,202407,10
1000034,202408,4
1000034,202409,1
1000034,202410,4
1000034,202411,6
1000034,202412,5
1000034,202501,9
1000034,202502,9
1000034,202503,9
1000034,202504,3
1000034,202505,10
1000034,202506,7
1000034,202507,4
1000034,202508,5
1000034,202509,10
1000034,202510,10
1000035,202101,8
1000035,202102,9
1000035,202103,6
1000035,202104,9
1000035,202105,1
1000035,202106,5
1000035,202107,2
1000035,202108,9
1000035,202109,4
1000035,202110,7
1000035,202111,2
1000035,202112,5
1000035,202201,3
1000035,202202,10
1000035,202203,1
1000035,202204,5
1000035,202205,6
1000035,202206,9
1000035,202207,8
1000035,202208,5
1000035,202209,1
1000035,202210,10
1000035,202211,10
1000035,202212,6
1000035,202301,6
1000035,202302,3
1000035,202303,9
1000035,202304,4
1000035,202305,6
1000035,202306,7
1000035,202307,3
1000035,202308,8
1000035,202309,10
1000035,202310,10
1000035,202311,10
1000035,202312,3
1000035,202401,1
1000035,202402,9
1000035,202403,7
1000035,202404,4
1000035,202405,3
1000035,202406,4
1000035,202407,5
1000035,202408,2
1000035,202409,8
1000035,202410,3
1000035,202411,5
1000035,202412,2
1000035,202501,3
1000035,202502,7
1000035,202503,3
1000035,202504,2
1000035,202505,9
1000035,202506,10
1000035,202507,9
1000035,202508,2
1000035,202509,9
1000035,202510,3
1000036,202101,7
1000036,202102,10
1000036,202103,1
1000036,202104,8
1000036,202105,2
1000036,202106,2
1000036,202107,7
1000036,202108,4
1000036,202109,10
1000036,202110,2
1000036,202111,9
1000036,202112,7
1000036,202201,7
1000036,202202,1
1000036,202203,5
1000036,202204,8
1000036,202205,10
1000036,202206,5
1000036,202207,5
1000036,202208,3
1000036,202209,9
1000036,202210,2
1000036,202211,8
1000036,202212,10
1000036,202301,10
1000036,202302,5
1000036,202303,10
1000036,202304,9
1000036,202305,6
1000036,202306,7
1000036,202307,9
1000036,202308,10
1000036,202309,10
1000036,202310,3
1000036,202311,8
1000036,202312,10
1000036,202401,9
1000036,202402,5
1000036,202403,4
1000036,202404,5
1000036,202405,5
1000036,202406,6
1000036,202407,7
1000036,202408,5
1000036,202409,4
1000036,202410,5
1000036,202411,7
1000036,202412,7
1000036,202501,10
1000036,202502,5
1000036,202503,10
1000036,202504,8
1000036,202505,10
1000036,202506,9
1000036,202507,7
1000036,202508,2
1000036,202509,9
1000036,202510,10
1000037,202101,5
1000037,202102,1
1000037,202103,6
1000037,202104,8
1000037,202105,7
1000037,202106,10
1000037,202107,8
1000037,202108,10
1000037,202109,10
1000037,202110,10
1000037,202111,4
1000037,202112,2
1000037,202201,4
1000037,202202,9
1000037,202203,8
1000037,202204,3
1000037,202205,5
1000037,202206,6
1000037,202207,4
1000037,202208,6
1000037,202209,9
1000037,202210,5
1000037,202211,2
1000037,202212,9
1000037,202301,5
1000037,202302,3
1000037,202303,9
1000037,202304,10
1000037,202305,9
1000037,202306,10
1000037,202307,1
1000037,202308,6
1000037,202309,2
1000037,202310,9
1000037,202311,1
1000037,202312,8
1000037,202401,9
1000037,202402,9
1000037,202403,10
1000037,202404,7
1000037,202405,4
1000037,202406,10
1000037,202407,9
1000037,202408,2
1000037,202409,2
1000037,202410,2
1000037,202411,9
1000037,202412,9
1000037,202501,7
1000037,202502,1
1000037,202503,8
1000037,202504,3
1000037,202505,9
1000037,202506,6
1000037,202507,4
1000037,202508,9
1000037,202509,7
1000037,202510,3
1000038,202101,8
1000038,202102,10
1000038,202103,2
1000038,202104,10
1000038,202105,4
1000038,202106,2
1000038,202107,9
1000038,202108,9
1000038,202109,5
1000038,202110,10
1000038,202111,10
1000038,202112,9
1000038,202201,5
1000038,202202,10
1000038,202203,6
1000038,202204,4
1000038,202205,3
1000038,202206,9
1000038,202207,7
1000038,202208,1
1000038,202209,6
1000038,202210,10
1000038,202211,9
1000038,202212,2
1000038,202301,9
1000038,202302,2
1000038,202303,2
1000038,202304,2
1000038,202305,7
1000038,202306,7
1000038,202307,6
1000038,202308,3
1000038,202309,1
1000038,202310,10
1000038,202311,3
1000038,202312,4
1000038,202401,7
1000038,202402,5
1000038,202403,9
1000038,202404,3
1000038,202405,10
1000038,202406,9
1000038,202407,8
1000038,202408,2
1000038,202409,3
1000038,202410,2
1000038,202411,9
1000038,202412,10
1000038,202501,10
1000038,202502,9
1000038,202503,1
1000038,202504,8
1000038,202505,9
1000038,202506,10
1000038,202507,3
1000038,202508,9
1000038,202509,3
1000038,202510,3
1000039,202101,9
1000039,202102,4
1000039,202103,10
1000039,202104,9
1000039,202105,3
1000039,202106,5
1000039,202107,2
1000039,202108,1
1000039,202109,10
1000039,202110,10
1000039,202111,9
1000039,202112,8
1000039,202201,1
1000039,202202,9
1000039,202203,9
1000039,202204,1
1000039,202205,3
1000039,202206,7
1000039,202207,10
1000039,202208,1
1000039,202209,6
1000039,202210,7
1000039,202211,1
1000039,202212,4
1000039,202301,9
1000039,202302,3
1000039,202303,1
1000039,202304,1
1000039,202305,3
1000039,202306,10
1000039,202307,8
1000039,202308,4
1000039,202309,3
1000039,202310,8
1000039,202311,6
1000039,202312,10
1000039,202401,10
1000039,202402,10
1000039,202403,6
1000039,202404,10
1000039,202405,7
1000039,202406,3
1000039,202407,9
1000039,202408,10
1000039,202409,9
1000039,202410,9
1000039,202411,9
1000039,202412,10
1000039,202501,7
1000039,202502,4
1000039,202503,2
1000039,202504,10
1000039,202505,6
1000039,202506,4
1000039,202507,8
1000039,202508,2
1000039,202509,9
1000039,202510,1
1000040,202101,1
1000040,202102,9
1000040,202103,9
1000040,202104,9
1000040,202105,7
1000040,202106,7
1000040,202107,8
1000040,202108,9
1000040,202109,6
1000040,202110,10
1000040,202111,4
1000040,202112,3
1000040,202201,2
1000040,202202,4
1000040,202203,8
1000040,202204,6
1000040,202205,1
1000040,202206,7
1000040,202207,10
1000040,202208,9
1000040,202209,6
1000040,202210,8
1000040,202211,10
1000040,202212,2
1000040,202301,6
1000040,202302,7
1000040,202303,1
1000040,202304,1
1000040,202305,10
1000040,202306,5
1000040,202307,8
1000040,202308,5
1000040,202309,4
1000040,202310,2
1000040,202311,4
1000040,202312,6
1000040,202401,1
1000040,202402,10
1000040,202403,6
1000040,202404,10
1000040,202405,8
1000040,202406,8
1000040,202407,9
1000040,202408,5
1000040,202409,6
1000040,202410,3
1000040,202411,6
1000040,202412,10
1000040,202501,10
1000040,202502,1
1000040,202503,4
1000040,202504,2
1000040,202505,4
1000040,202506,7
1000040,202507,10
1000040,202508,8
1000040,202509,6
1000040,202510,10
1000041,202101,9
1000041,202102,9
1000041,202103,8
1000041,202104,6
1000041,202105,9
1000041,202106,1
1000041,202107,4
1000041,202108,1
1000041,202109,7
1000041,202110,8
1000041,202111,9
1000041,202112,7
1000041,202201,9
1000041,202202,9
1000041,202203,9
1000041,202204,10
1000041,202205,10
1000041,202206,2
1000041,202207,3
1000041,202208,6
1000041,202209,7
1000041,202210,2
1000041,202211,8
1000041,202212,10
1000041,202301,2
1000041,202302,9
1000041,202303,3
1000041,202304,5
1000041,202305,6
1000041,202306,8
1000041,202307,3
1000041,202308,10
1000041,202309,3
1000041,202310,2
1000041,202311,10
1000041,202312,8
1000041,202401,2
1000041,202402,2
1000041,202403,7
1000041,202404,2
1000041,202405,3
1000041,202406,10
1000041,202407,9
1000041,202408,7
1000041,202409,8
1000041,202410,1
1000041,202411,9
1000041,202412,10
1000041,202501,9
1000041,202502,7
1000041,202503,3
1000041,202504,10
1000041,202505,8
1000041,202506,3
1000041,202507,8
1000041,202508,3
1000041,202509,6
1000041,202510,3
1000042,202101,7
1000042,202102,7
1000042,202103,1
1000042,202104,1
1000042,202105,3
1000042,202106,5
1000042,202107,10
1000042,202108,5
1000042,202109,7
1000042,202110,5
1000042,202111,9
1000042,202112,8
1000042,202201,10
1000042,202202,9
1000042,202203,2
1000042,202204,1
1000042,202205,7
1000042,202206,10
1000042,202207,8
1000042,202208,6
1000042,202209,8
1000042,202210,1
1000042,202211,9
1000042,202212,2
1000042,202301,10
1000042,202302,9
1000042,202303,5
1000042,202304,9
1000042,202305,10
1000042,202306,8
1000042,202307,1
1000042,202308,5
1000042,202309,10
1000042,202310,8
1000042,202311,7
1000042,202312,9
1000042,202401,1
1000042,202402,1
1000042,202403,9
1000042,202404,10
1000042,202405,10
1000042,202406,4
1000042,202407,3
1000042,202408,8
1000042,202409,10
1000042,202410,10
1000042,202411,5
1000042,202412,5
1000042,202501,2
1000042,202502,7
1000042,202503,9
1000042,202504,4
1000042,202505,5
1000042,202506,8
1000042,202507,9
1000042,202508,1
1000042,202509,3
1000042,202510,10
1000043,202101,5
1000043,202102,10
1000043,202103,9
1000043,202104,1
1000043,202105,9
1000043,202106,10
1000043,202107,4
1000043,202108,9
1000043,202109,2
1000043,202110,1
1000043,202111,8
1000043,202112,7
1000043,202201,5
1000043,202202,7
1000043,202203,3
1000043,202204,9
1000043,202205,5
1000043,202206,8
1000043,202207,2
1000043,202208,10
1000043,202209,9
1000043,202210,9
1000043,202211,2
1000043,202212,6
1000043,202301,6
1000043,202302,9
1000043,202303,7
1000043,202304,9
1000043,202305,10
1000043,202306,10
1000043,202307,2
1000043,202308,3
1000043,202309,10
1000043,202310,6
1000043,202311,2
1000043,202312,9
1000043,202401,10
1000043,202402,8
1000043,202403,3
1000043,202404,7
1000043,202405,5
1000043,202406,10
1000043,202407,5
1000043,202408,5
1000043,202409,6
1000043,202410,8
1000043,202411,6
1000043,202412,1
1000043,202501,5
1000043,202502,6
1000043,202503,9
1000043,202504,6
1000043,202505,9
1000043,202506,6
1000043,202507,5
1000043,202508,4
1000043,202509,3
1000043,202510,6
1000044,202101,1
1000044,202102,1
1000044,202103,7
1000044,202104,9
1000044,202105,5
1000044,202106,6
1000044,202107,4
1000044,202108,1
1000044,202109,5
1000044,202110,9
1000044,202111,10
1000044,202112,9
1000044,202201,10
1000044,202202,8
1000044,202203,1
1000044,202204,4
1000044,202205,7
1000044,202206,1
1000044,202207,5
1000044,202208,5
1000044,202209,2
1000044,202210,1
1000044,202211,6
1000044,202212,3
1000044,202301,4
1000044,202302,9
1000044,202303,9
1000044,202304,2
1000044,202305,8
1000044,202306,7
1000044,202307,9
1000044,202308,10
1000044,202309,10
1000044,202310,7
1000044,202311,6
1000044,202312,5
1000044,202401,9
1000044,202402,5
1000044,202403,10
1000044,202404,10
1000044,202405,5
1000044,202406,8
1000044,202407,1
1000044,202408,8
1000044,202409,9
1000044,202410,4
1000044,202411,5
1000044,202412,6
1000044,202501,2
1000044,202502,7
1000044,202503,5
1000044,202504,3
1000044,202505,6
1000044,202506,1
1000044,202507,10
1000044,202508,8
1000044,202509,9
1000044,202510,1
1000045,202101,9
1000045,202102,10
1000045,202103,8
1000045,202104,7
1000045,202105,9
1000045,202106,1
1000045,202107,10
1000045,202108,3
1000045,202109,5
1000045,202110,10
1000045,202111,1
1000045,202112,7
1000045,202201,9
1000045,202202,2
1000045,202203,7
1000045,202204,8
1000045,202205,1
1000045,202206,10
1000045,202207,7
1000045,202208,5
1000045,202209,5
1000045,202210,4
1000045,202211,9
1000045,202212,10
1000045,202301,10
1000045,202302,7
1000045,202303,9
1000045,202304,7
1000045,202305,10
1000045,202306,6
1000045,202307,8
1000045,202308,3
1000045,202309,7
1000045,202310,1
1000045,202311,5
1000045,202312,5
1000045,202401,2
1000045,202402,9
1000045,202403,2
1000045,202404,6
1000045,202405,3
1000045,202406,2
1000045,202407,5
1000045,202408,10
1000045,202409,10
1000045,202410,6
1000045,202411,7
1000045,202412,10
1000045,202501,9
1000045,202502,9
1000045,202503,5
1000045,202504,9
1000045,202505,10
1000045,202506,1
1000045,202507,7
1000045,202508,9
1000045,202509,3
1000045,202510,9
1000046,202101,1
1000046,202102,10
1000046,202103,9
1000046,202104,9
1000046,202105,3
1000046,202106,5
1000046,202107,7
1000046,202108,7
1000046,202109,9
1000046,202110,2
1000046,202111,4
1000046,202112,5
1000046,202201,5
1000046,202202,5
1000046,202203,7
1000046,202204,7
1000046,202205,2
1000046,202206,6
1000046,202207,9
1000046,202208,2
1000046,202209,5
1000046,202210,7
1000046,202211,6
1000046,202212,9
1000046,202301,9
1000046,202302,9
1000046,202303,6
1000046,202304,9
1000046,202305,2
1000046,202306,1
1000046,202307,9
1000046,202308,9
1000046,202309,2
1000046,202310,10
1000046,202311,9
1000046,202312,9
1000046,202401,9
1000046,202402,8
1000046,202403,9
1000046,202404,5
1000046,202405,6
1000046,202406,1
1000046,202407,10
1000046,202408,5
1000046,202409,9
1000046,202410,9
1000046,202411,10
1000046,202412,7
1000046,202501,8
1000046,202502,10
1000046,202503,5
1000046,202504,2
1000046,202505,9
1000046,202506,4
1000046,202507,2
1000046,202508,4
1000046,202509,1
1000046,202510,5
1000047,202101,10
1000047,202102,6
1000047,202103,3
1000047,202104,9
1000047,202105,2
1000047,202106,4
1000047,202107,2
1000047,202108,2
1000047,202109,8
1000047,202110,4
1000047,202111,7
1000047,202112,2
1000047,202201,1
1000047,202202,4
1000047,202203,8
1000047,202204,10
1000047,202205,9
1000047,202206,5
1000047,202207,9
1000047,202208,7
1000047,202209,5
1000047,202210,10
1000047,202211,4
1000047,202212,3
1000047,202301,2
1000047,202302,10
1000047,202303,5
1000047,202304,2
1000047,202305,10
1000047,202306,1
1000047,202307,1
1000047,202308,8
1000047,202309,7
1000047,202310,9
1000047,202311,7
1000047,202312,6
1000047,202401,8
1000047,202402,5
1000047,202403,3
1000047,202404,7
1000047,202405,3
1000047,202406,2
1000047,202407,4
1000047,202408,7
1000047,202409,10
1000047,202410,6
1000047,202411,3
1000047,202412,8
1000047,202501,10
1000047,202502,9
1000047,202503,3
1000047,202504,4
1000047,202505,9
1000047,202506,9
1000047,202507,9
1000047,202508,2
1000047,202509,3
1000047,202510,6
1000048,202101,5
1000048,202102,2
1000048,202103,4
1000048,202104,7
1000048,202105,6
1000048,202106,10
1000048,202107,7
1000048,202108,3
1000048,202109,7
1000048,202110,7
1000048,202111,4
1000048,202112,2
1000048,202201,4
1000048,202202,7
1000048,202203,7
1000048,202204,9
1000048,202205,6
1000048,202206,3
1000048,202207,3
1000048,202208,8
1000048,202209,9
1000048,202210,1
1000048,202211,4
1000048,202212,10
1000048,202301,1
1000048,202302,10
1000048,202303,8
1000048,202304,10
1000048,202305,5
1000048,202306,10
1000048,202307,2
1000048,202308,2
1000048,202309,6
1000048,202310,10
1000048,202311,8
1000048,202312,4
1000048,202401,5
1000048,202402,9
1000048,202403,2
1000048,202404,1
1000048,202405,10
1000048,202406,9
1000048,202407,10
1000048,202408,9
1000048,202409,2
1000048,202410,10
1000048,202411,10
1000048,202412,4
1000048,202501,7
1000048,202502,9
1000048,202503,8
1000048,202504,1
1000048,202505,1
1000048,202506,8
1000048,202507,7
1000048,202508,10
1000048,202509,3
1000048,202510,5
1000049,202101,4
1000049,202102,6
1000049,202103,6
1000049,202104,9
1000049,202105,10
1000049,202106,3
1000049,202107,5
1000049,202108,5
1000049,202109,10
1000049,202110,4
1000049,202111,10
1000049,202112,6
1000049,202201,10
1000049,202202,9
1000049,202203,3
1000049,202204,4
1000049,202205,5
1000049,202206,10
1000049,202207,6
1000049,202208,8
1000049,202209,4
1000049,202210,8
1000049,202211,7
1000049,202212,10
1000049,202301,7
1000049,202302,7
1000049,202303,6
1000049,202304,9
1000049,202305,9
1000049,202306,9
1000049,202307,7
1000049,202308,2
1000049,202309,9
1000049,202310,10
1000049,202311,9
1000049,202312,2
1000049,202401,10
1000049,202402,2
1000049,202403,9
1000049,202404,1
1000049,202405,6
1000049,202406,4
1000049,202407,9
1000049,202408,4
1000049,202409,7
1000049,202410,10
1000049,202411,1
1000049,202412,2
1000049,202501,9
1000049,202502,3
1000049,202503,7
1000049,202504,1
1000049,202505,4
1000049,202506,4
1000049,202507,6
1000049,202508,5
1000049,202509,9
1000049,202510,9
1000050,202101,8
1000050,202102,8
1000050,202103,1
1000050,202104,3
1000050,202105,9
1000050,202106,7
1000050,202107,9
1000050,202108,9
1000050,202109,1
1000050,202110,10
1000050,202111,6
1000050,202112,7
1000050,202201,5
1000050,202202,6
1000050,202203,9
1000050,202204,6
1000050,202205,9
1000050,202206,1
1000050,202207,5
1000050,202208,6
1000050,202209,10
1000050,202210,3
1000050,202211,10
1000050,202212,9
1000050,202301,9
1000050,202302,8
1000050,202303,6
1000050,202304,5
1000050,202305,4
1000050,202306,5
1000050,202307,9
1000050,202308,10
1000050,202309,9
1000050,202310,9
1000050,202311,9
1000050,202312,9
1000050,202401,6
1000050,202402,8
1000050,202403,7
1000050,202404,5
1000050,202405,6
1000050,202406,6
1000050,202407,2
1000050,202408,1
1000050,202409,10
1000050,202410,10
1000050,202411,10
1000050,202412,2
1000050,202501,9
1000050,202502,10
1000050,202503,8
1000050,202504,1
1000050,202505,1
1000050,202506,4
1000050,202507,2
1000050,202508,7
1000050,202509,2
1000050,202510,6
1000051,202101,3
1000051,202102,4
1000051,202103,9
1000051,202104,10
1000051,202105,9
1000051,202106,9
1000051,202107,10
1000051,202108,2
1000051,202109,7
1000051,202110,9
1000051,202111,1
1000051,202112,8
1000051,202201,10
1000051,202202,9
1000051,202203,10
1000051,202204,7
1000051,202205,9
1000051,202206,3
1000051,202207,10
1000051,202208,9
1000051,202209,7
1000051,202210,9
1000051,202211,9
1000051,202212,10
1000051,202301,5
1000051,202302,9
1000051,202303,10
1000051,202304,2
1000051,202305,2
1000051,202306,9
1000051,202307,4
1000051,202308,2
1000051,202309,5
1000051,202310,4
1000051,202311,9
1000051,202312,2
1000051,202401,4
1000051,202402,9
1000051,202403,5
1000051,202404,7
1000051,202405,8
1000051,202406,5
1000051,202407,4
1000051,202408,4
1000051,202409,2
1000051,202410,10
1000051,202411,6
1000051,202412,7
1000051,202501,3
1000051,202502,2
1000051,202503,8
1000051,202504,10
1000051,202505,3
1000051,202506,2
1000051,202507,3
1000051,202508,5
1000051,202509,10
1000051,202510,5
1000052,202101,7
1000052,202102,7
1000052,202103,4
1000052,202104,4
1000052,202105,10
1000052,202106,9
1000052,202107,3
1000052,202108,1
1000052,202109,1
1000052,202110,10
1000052,202111,7
1000052,202112,8
1000052,202201,2
1000052,202202,2
1000052,202203,4
1000052,202204,9
1000052,202205,7
1000052,202206,6
1000052,202207,10
1000052,202208,2
1000052,202209,9
1000052,202210,6
1000052,202211,4
1000052,202212,9
1000052,202301,2
1000052,202302,10
1000052,202303,10
1000052,202304,2
1000052,202305,3
1000052,202306,6
1000052,202307,4
1000052,202308,10
1000052,202309,9
1000052,202310,5
1000052,202311,6
1000052,202312,7
1000052,202401,7
1000052,202402,6
1000052,202403,7
1000052,202404,10
1000052,202405,2
1000052,202406,7
1000052,202407,4
1000052,202408,1
1000052,202409,8
1000052,202410,10
1000052,202411,7
1000052,202412,9
1000052,202501,8
1000052,202502,10
1000052,202503,9
1000052,202504,3
1000052,202505,10
1000052,202506,9
1000052,202507,8
1000052,202508,6
1000052,202509,6
1000052,202510,7
1000053,202101,8
1000053,202102,2
1000053,202103,1
1000053,202104,5
1000053,202105,6
1000053,202106,7
1000053,202107,10
1000053,202108,5
1000053,202109,10
1000053,202110,10
1000053,202111,10
1000053,202112,9
1000053,202201,4
1000053,202202,4
1000053,202203,10
1000053,202204,1
1000053,202205,1
1000053,202206,9
1000053,202207,5
1000053,202208,2
1000053,202209,9
1000053,202210,9
1000053,202211,7
1000053,202212,10
1000053,202301,7
1000053,202302,1
1000053,202303,5
1000053,202304,3
1000053,202305,9
1000053,202306,3
1000053,202307,9
1000053,202308,9
1000053,202309,8
1000053,202310,9
1000053,202311,10
1000053,202312,6
1000053,202401,4
1000053,202402,6
1000053,202403,4
1000053,202404,9
1000053,202405,9
1000053,202406,10
1000053,202407,3
1000053,202408,2
1000053,202409,6
1000053,202410,5
1000053,202411,9
1000053,202412,1
1000053,202501,9
1000053,202502,1
1000053,202503,10
1000053,202504,4
1000053,202505,5
1000053,202506,3
1000053,202507,3
1000053,202508,7
1000053,202509,7
1000053,202510,5
1000054,202101,6
1000054,202102,10
1000054,202103,3
1000054,202104,4
1000054,202105,7
1000054,202106,10
1000054,202107,9
1000054,202108,6
1000054,202109,8
1000054,202110,4
1000054,202111,6
1000054,202112,5
1000054,202201,7
1000054,202202,5
1000054,202203,1
1000054,202204,3
1000054,202205,2
1000054,202206,3
1000054,202207,3
1000054,202208,2
1000054,202209,10
1000054,202210,8
1000054,202211,6
1000054,202212,9
1000054,202301,1
1000054,202302,8
1000054,202303,7
1000054,202304,9
1000054,202305,2
1000054,202306,1
1000054,202307,6
